,Place_type,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity
778,lodging,"{'location': {'lat': 13.7204934, 'lng': 100.4769279}, 'viewport': {'northeast': {'lat': 13.7218344802915, 'lng': 100.4782345302915}, 'southwest': {'lat': 13.7191365197085, 'lng': 100.4755365697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,561287592930aa08c080ebc2450b83b83308974c,Baan TalatPhlu - บ้านตลาดพลู,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102715464760474330273"">Baan TalatPhlu - บ้านตลาดพลู</a>'], 'photo_reference': 'CmRaAAAAd3apdhJlwvztvkN-T8gCsQIMjPqBVvEXSGh4lopik-5jysQb5EGLGbMjF1Nf6bzhDL4mmJaNY4Om7ORayTS6xBY6R81T_wM2nzaQz7MJXsA4mXA8LoSQRPXoQCu19GJoEhDi-BrPw2AQcuCkg-eQNG9eGhSI6VxKjJzkaHQtnofbWhxy_HBMyQ', 'width': 3264}]",ChIJ5Yz5j1uY4jARTcMy-GkTRYU,"{'compound_code': 'PFCG+5Q Bangkok, Thailand', 'global_code': '7P52PFCG+5Q'}",,4.5,ChIJ5Yz5j1uY4jARTcMy-GkTRYU,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",15,"1181, 1183 Thoet Thai 27 Alley, Talat Phlu, Thon Buri"
779,lodging,"{'location': {'lat': 13.7222992, 'lng': 100.4900035}, 'viewport': {'northeast': {'lat': 13.7235211302915, 'lng': 100.4914048302915}, 'southwest': {'lat': 13.7208231697085, 'lng': 100.4887068697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,21c1d83b10722005dd78e6471096685407b5eb09,ไทยศิลป์อพาร์ตเมนต์,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114390107161515341611"">เนม มูลซาง</a>'], 'photo_reference': 'CmRaAAAAOTDLX2PGqSMsHPAaf-PbzpdZuVCGb3uVOA1iyABdhZ3wuz8A5Rj-ThAh5Fe-GaNXDEQeinZj0O_JF1sPbYi6bdydX9ep3W4mL39nbH70FAuzdOgeifYk5lNieDqvUjKiEhC1qpvF4seML8K8l4fIcAW6GhRAjdHNXYKZ6Gle8JhhqncYHhWeHg', 'width': 2560}]",ChIJrVSxK_eY4jARuiRC0XDUTeg,"{'compound_code': 'PFCR+W2 Bangkok, Thailand', 'global_code': '7P52PFCR+W2'}",,3.8,ChIJrVSxK_eY4jARuiRC0XDUTeg,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",34,"486 Soi Somdet Phra Chao Tak Sin 4, Bang Yi Ruea, Thon Buri"
780,lodging,"{'location': {'lat': 13.716514, 'lng': 100.48787}, 'viewport': {'northeast': {'lat': 13.7178869802915, 'lng': 100.4892080302915}, 'southwest': {'lat': 13.7151890197085, 'lng': 100.4865100697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,744df5d548b310d544e663d2fb6328381f71cfe2,My home,,,ChIJFRAYVvSY4jARC75j748Tl4Y,"{'compound_code': 'PF8Q+J4 Bangkok, Thailand', 'global_code': '7P52PF8Q+J4'}",,,ChIJFRAYVvSY4jARC75j748Tl4Y,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",,Thon Buri
781,lodging,"{'location': {'lat': 13.7255525, 'lng': 100.488661}, 'viewport': {'northeast': {'lat': 13.7269088802915, 'lng': 100.4900039302915}, 'southwest': {'lat': 13.7242109197085, 'lng': 100.4873059697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,aa9ca914efea33c08ba922512987ce8dd2b21d51,จิณณพัต ผลทิพย์,,,ChIJYxX67zaZ4jAR4ZQ-KMFnlw4,"{'compound_code': 'PFGQ+6F Bangkok, Thailand', 'global_code': '7P52PFGQ+6F'}",,,ChIJYxX67zaZ4jAR4ZQ-KMFnlw4,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",,280 หมู่ 10 ถนนชนบทบำรุง ต.บ้านผือ อ.บ้านผือ
782,lodging,"{'location': {'lat': 13.7213237, 'lng': 100.4902361}, 'viewport': {'northeast': {'lat': 13.7227328302915, 'lng': 100.4915686802915}, 'southwest': {'lat': 13.7200348697085, 'lng': 100.4888707197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,6a8a534f73287d9caefe7d860bee07b1d5e7f498,SPN แมนชั่น,,,ChIJ03NNzfaY4jARCrRI5OxwMyU,"{'compound_code': 'PFCR+G3 Bangkok, Thailand', 'global_code': '7P52PFCR+G3'}",,3,ChIJ03NNzfaY4jARCrRI5OxwMyU,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",2,"Somdet Phra Chao Tak Sin 6 Alley, Bang Yi Ruea, Thon Buri"
783,lodging,"{'location': {'lat': 13.7196269, 'lng': 100.4902768}, 'viewport': {'northeast': {'lat': 13.7209459302915, 'lng': 100.4916358302915}, 'southwest': {'lat': 13.7182479697085, 'lng': 100.4889378697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,23b31f9197614764ecb353f8e3b0be455433079a,Pakong,,,ChIJNWMIoWuZ4jAR3XzYEiB0oXI,"{'compound_code': 'PF9R+V4 Bangkok, Thailand', 'global_code': '7P52PF9R+V4'}",,,ChIJNWMIoWuZ4jAR3XzYEiB0oXI,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",,"206 Soi Somdet Phra Chao Tak Sin 8, Bukkhalo, Thon Buri"
784,lodging,"{'location': {'lat': 13.7270131, 'lng': 100.4876227}, 'viewport': {'northeast': {'lat': 13.7283807802915, 'lng': 100.4890223302915}, 'southwest': {'lat': 13.7256828197085, 'lng': 100.4863243697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,d8f6b770b38372668d4d94c7e0e9c212e655b33d,Speedchat Photographer 8295,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108890056838973360013"">Wedding Studio for You</a>'], 'photo_reference': 'CmRaAAAAQSyvI64p9_MPWclQnrWz7WFHSUABiS_DPPq1VoMD2neSYmgGzLp1Lu3iZDz9fMsWBV1zyqQb-wWSxHGLOPUndjRegegaPvNwlgQHpDnxFZA3GX09RyN1p2wPcG6xEG-kEhA__lMYC0f37oErHMCIjD5bGhT2HBGYUP9c0mk7MkjkZS4nKU5qKg', 'width': 1081}]",ChIJMTc32-SZ4jARBVMoVJ39H08,"{'compound_code': 'PFGQ+R2 Bangkok, Thailand', 'global_code': '7P52PFGQ+R2'}",,,ChIJMTc32-SZ4jARBVMoVJ39H08,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",,219/110 Motif Condo
785,lodging,"{'location': {'lat': 13.7249996, 'lng': 100.4772329}, 'viewport': {'northeast': {'lat': 13.7263616802915, 'lng': 100.4785789802915}, 'southwest': {'lat': 13.7236637197085, 'lng': 100.4758810197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,4cb7363bddf246d37f74bd587920580f710d295e,บ้านคุ้มครองธรรม,,,ChIJ7QiMj5CZ4jAR7GCU55JIrsA,"{'compound_code': 'PFFG+XV Bangkok, Thailand', 'global_code': '7P52PFFG+XV'}",,,ChIJ7QiMj5CZ4jAR7GCU55JIrsA,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",,"28 Ratchadaphisek 16 Alley, Wat Tha Phra, Bangkok Yai"
786,lodging,"{'location': {'lat': 13.7148218, 'lng': 100.4808011}, 'viewport': {'northeast': {'lat': 13.7162085802915, 'lng': 100.4821341302915}, 'southwest': {'lat': 13.7135106197085, 'lng': 100.4794361697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,4089d0e8e176481172e5acf4b9b7863108b0d4b1,The mall house,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106501694694453544470"">สราวุฒิ พัฒนาสิทธิเสรี</a>'], 'photo_reference': 'CmRZAAAAazq8-3bvIt-WsKwoa7EQc40od5HX-NAuFs114Pr_SsTzvlnrHfhIvCBWip7ig9F_HErHtw4fXbHunl3VwW4JcDKIWqEiyxH05OxyWM90gDDR1jE8_cbVeUZk_FFJgXNZEhAWAvl_pSl-LUw6ul5GjgMBGhTAqojaL7OPGLt3Zx7x2bpKqC0jqg', 'width': 4032}]",ChIJ5aN9PF6Y4jARCcbrAIUc3p4,"{'compound_code': 'PF7J+W8 Bangkok, Thailand', 'global_code': '7P52PF7J+W8'}",,5,ChIJ5aN9PF6Y4jARCcbrAIUc3p4,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1,"207 Tak Sin 22, Bukkhalo, Thon Buri"
787,lodging,"{'location': {'lat': 13.721304, 'lng': 100.490664}, 'viewport': {'northeast': {'lat': 13.7227732302915, 'lng': 100.4919718302915}, 'southwest': {'lat': 13.7200752697085, 'lng': 100.4892738697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,4f6a8f2df9436ea46f0ebefb0ddb8c1a2d6a00e4,เอส.พี.เอ็น.แมนชั่น,{'open_now': True},"[{'height': 511, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114419165456428007919"">เอส.พี.เอ็น.แมนชั่น</a>'], 'photo_reference': 'CmRaAAAAYeRX_W_XeO_oA8NKzro0eDNYVxd1EGMqIZHDTmhcNptpj8b8xq8BbapSCRwDz3gKlThT6ZoMj8Ql06m8mhI0-pi2yff5FVGg-8788zt_-UU6GmKN--JTH0fGEIqznTxBEhAkXVO5jrjAUr7PMO-RVSzhGhSEt4FivKp-JCE3AcHJSbuKvZi4HQ', 'width': 492}]",ChIJ5cnoMfGY4jARBxaxHHAIvXw,"{'compound_code': 'PFCR+G7 Bangkok, Thailand', 'global_code': '7P52PFCR+G7'}",,4.6,ChIJ5cnoMfGY4jARBxaxHHAIvXw,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",7,"Thanon Somdet Phra Chao Tak Sin 10, Talat Phlu, Thon Buri"
788,lodging,"{'location': {'lat': 13.715796, 'lng': 100.4878989}, 'viewport': {'northeast': {'lat': 13.7172108302915, 'lng': 100.4892156302915}, 'southwest': {'lat': 13.7145128697085, 'lng': 100.4865176697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,3f56519fa39d82504de40db17c146f990b15b689,Myamie's House,{'open_now': False},,ChIJ6QoLbByZ4jARPtI7rZ6OZVA,"{'compound_code': 'PF8Q+85 Bangkok, Thailand', 'global_code': '7P52PF8Q+85'}",,,ChIJ6QoLbByZ4jARPtI7rZ6OZVA,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",,"264 Somdet Phra Chao Tak Sin Road, Bukkhalo, Thon Buri"
789,lodging,"{'location': {'lat': 13.7169751, 'lng': 100.4775352}, 'viewport': {'northeast': {'lat': 13.7183555802915, 'lng': 100.4788775302915}, 'southwest': {'lat': 13.7156576197085, 'lng': 100.4761795697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,201b4cc8a205039e3f09a372f7f53fa7eec8475c,หอพักมั่งมีศรีสุข,,,ChIJnf01qPqZ4jARUpoXXDUbHRM,"{'compound_code': 'PF8H+Q2 Bangkok, Thailand', 'global_code': '7P52PF8H+Q2'}",,,ChIJnf01qPqZ4jARUpoXXDUbHRM,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",,"ธนาคารกรุงไทย จำกัด, Talat Phlu, Thon Buri"
790,lodging,"{'location': {'lat': 13.7234186, 'lng': 100.4762319}, 'viewport': {'northeast': {'lat': 13.7247859302915, 'lng': 100.4776437302915}, 'southwest': {'lat': 13.72208796970849, 'lng': 100.4749457697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,8c13f3daf08fc32aba6cf68831ead07a49bfe33f,อู่ช่างฟิว บรรลัยยนต์,,"[{'height': 360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100112783531531605278"">อู่ช่างฟิว บรรลัยยนต์</a>'], 'photo_reference': 'CmRaAAAAAgy9YzcV4MkG7WRVMp6DmH8sXPEm0E6lqZeV0J-AMV-ro511sKBlAO3MH-dWEeIluGPOsAL-JWlsJj90uBZElCm3q8ER3BoG5InpXk0CKeU_QmQec-tzaOLUxJ9Hi-aeEhA2wuKfxN3F4WMY1P7DMRAWGhRpcsH8ALTd7Xz_K3QuKWK5dJT_3g', 'width': 480}]",ChIJ1WGM8BWZ4jARFBdMC7e2D2g,"{'compound_code': 'PFFG+9F Bangkok, Thailand', 'global_code': '7P52PFFG+9F'}",,,ChIJ1WGM8BWZ4jARFBdMC7e2D2g,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",,"7, 806, Hua Samrong, Plaeng Yao District"
791,lodging,"{'location': {'lat': 13.7202684, 'lng': 100.4956448}, 'viewport': {'northeast': {'lat': 13.7216719802915, 'lng': 100.4969982302915}, 'southwest': {'lat': 13.7189740197085, 'lng': 100.4943002697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,d5ae7928d88127db888f95b6be24fb46cdd1edcf,Bangkok station,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117488306285375938137"">kendunky C</a>'], 'photo_reference': 'CmRaAAAA0qyK1DOu2u9Ao-zVk7RxL0nvSCLCzw3COSUMSR3uM4cF-0f0bFhx1HLdDzBnNz8DQbOZshEWW2u_n2sPP4-lj8qkgNP3cY8tgAigoowijRWBgEQclrV5ukZd-4dUbRcpEhB1Z1OiGjlOdBw6cSiCICytGhQWsNPf66_Sw0_RHsdA2CML-NUWGQ', 'width': 2448}]",ChIJ11rj4PGY4jARMaHLnXjGKBY,"{'compound_code': 'PFCW+47 Bangkok, Thailand', 'global_code': '7P52PFCW+47'}",,4.7,ChIJ11rj4PGY4jARMaHLnXjGKBY,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",3,"20 Soi Krungthonburi 4, Khlong San"
792,lodging,"{'location': {'lat': 13.7203491, 'lng': 100.4953444}, 'viewport': {'northeast': {'lat': 13.7217129302915, 'lng': 100.4966939302915}, 'southwest': {'lat': 13.7190149697085, 'lng': 100.4939959697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,4a51d6a8263e9b88d14206a71f3e6488b297258a,M Gray Hostel,{'open_now': True},"[{'height': 1367, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116279178783810723860"">M Gray Hostel &amp; Cafe</a>'], 'photo_reference': 'CmRaAAAAGSpYgsLeTZnKF5t-Whu2vxTk3gdW6YnWrf2D72N7HzY1byCiSnQVfx03mrztLF0m-l3e5I8H74qjMp3oPKTG61FTe1-IZTvt1KGDUuT6pwyLcfInSWVkvzfmPzNKjPdqEhDqfEzwn25WJXRt0oY-Hx_RGhSNx1r61CYhGnebQ3eBkm_2XtzQhA', 'width': 2048}]",ChIJFbEK5_GY4jARHHhey2J24pk,"{'compound_code': 'PFCW+44 Bangkok, Thailand', 'global_code': '7P52PFCW+44'}",,4.6,ChIJFbEK5_GY4jARHHhey2J24pk,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",48,"10, Krung Thonburi Road 4, Banglumplu Lang, Klong San"
793,lodging,"{'location': {'lat': 13.7044605, 'lng': 100.4919712}, 'viewport': {'northeast': {'lat': 13.7060805802915, 'lng': 100.4929861802915}, 'southwest': {'lat': 13.7033826197085, 'lng': 100.4902882197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,e5b9f45d8672cd24397d39a6946bd3ab247ac323,Anantara Riverside Bangkok Resort,{'open_now': True},"[{'height': 740, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112556453104063522995"">Anantara Riverside Bangkok Resort</a>'], 'photo_reference': 'CmRaAAAA4Cfu7sqEIYume-VxIVTdVo5ScR2k1hr9BU1qstL_aiH5fTX3TMOWc7YWIJpLr79tyMmU95tnZTS99ezf6fzkj9Pme7NnbDrvTh3E-5hxs-JNVUWsEPgn2__jW4Q74gLYEhCtUIugLqRF6LQS-VbfBAmYGhRagW1oUD5iogX0xCn-A5O9564S3A', 'width': 1000}]",ChIJI4ffGo-Y4jARFo-OT7ccz24,"{'compound_code': 'PF3R+QQ Bangkok, Thailand', 'global_code': '7P52PF3R+QQ'}",,4.6,ChIJI4ffGo-Y4jARFo-OT7ccz24,GOOGLE,"['spa', 'lodging', 'point_of_interest', 'establishment']",5036,"257, 1-3 Charoen Nakhon Road, Samre, Thon Buri"
794,lodging,"{'location': {'lat': 13.7104966, 'lng': 100.4981339}, 'viewport': {'northeast': {'lat': 13.7119136802915, 'lng': 100.4994405302915}, 'southwest': {'lat': 13.70921571970849, 'lng': 100.4967425697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,b28013d2f57ba0b096ba02a9ffcd8e5c697f6ee7,PAMAhouse Boutique Hostel,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113463145599686178144"">Arso Nett</a>'], 'photo_reference': 'CmRaAAAAjpIXVdYg1QVquezEahPFZru22l4JumV1xI0YymtUAGQfaaDiIxbYm3PAZo1yJx8Ta9T7a1UtS4P9rg_c8zH3ti-l_5SdhQIP5EfP9Wmx_CfCBUjxdw_7cos_5yYnfo3XEhD7kQ8-b5WmY_J5Iy52lkWPGhRb4h6PcIJKMHfWehp8UHCHWv6xBQ', 'width': 4032}]",ChIJN44guOyY4jARHLNvJKpl6Mk,"{'compound_code': 'PF6X+57 Bangkok, Thailand', 'global_code': '7P52PF6X+57'}",,4.6,ChIJN44guOyY4jARHLNvJKpl6Mk,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",26,"1645 Charoen Nakhon Road, Bang Lamphu Lang, Khlong San"
795,lodging,"{'location': {'lat': 13.7099641, 'lng': 100.4877362}, 'viewport': {'northeast': {'lat': 13.7113130802915, 'lng': 100.4890851802915}, 'southwest': {'lat': 13.7086151197085, 'lng': 100.4863872197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,32da8cec8b1d1eaf3803f63dbb4beacb1195be0d,Thor Tho Apartment,,"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108029202977555237171"">Paradorn Tonthong</a>'], 'photo_reference': 'CmRaAAAA4ucGbDlFB1Wt7JIPWFI1ahpR9G7Y_71mfBo_Zb5Et1fOwmMVUlG8GyZs_Z96EP-o3HzcsCGAtLmsG9F8czh9YHPiqRn2S_lJ1lHEj5NaaGlrJLMt3_79icnGe89onx8MEhCCFOkfw0I-mnCB1QcGkcT1GhST1IAYTD6himQUXdOmIuPZNHMMJQ', 'width': 2988}]",ChIJgZflsIuY4jARTFoNBzpOoZE,"{'compound_code': 'PF5Q+X3 Bangkok, Thailand', 'global_code': '7P52PF5Q+X3'}",,3.6,ChIJgZflsIuY4jARTFoNBzpOoZE,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",11,"23 Soi Somdet Phrachao Taksin, Bukkhalo, Thon Buri"
796,lodging,"{'location': {'lat': 13.7134978, 'lng': 100.4913981}, 'viewport': {'northeast': {'lat': 13.7147974302915, 'lng': 100.4927255802915}, 'southwest': {'lat': 13.7120994697085, 'lng': 100.4900276197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,069d1958976a07c0fe91705296f5fb1a160c8bfa,"Thai Ocean Industries Co., Ltd.",{'open_now': True},"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103603209007047154157"">Thai Ocean Industries Co., Ltd.</a>'], 'photo_reference': 'CmRaAAAA0Aq-7JflqyQbsuFhxqe8L8fApgONPKDtr0LwOt9FbusKkYywATqaPXxPeD82otet14uunbvDnSnszIo2xsA0x52ldgiXkw421JK3NPF8xbMaZ4erUTGFS1RYtRYKb9jPEhAotLT0lqoeG9vvEi01I3BsGhQLj2mcuQoFJ-9-xOL2D3Uv7GoKRA', 'width': 2048}]",ChIJF0xmzYuY4jARMAx2AwRp1o4,"{'compound_code': 'PF7R+9H Bangkok, Thailand', 'global_code': '7P52PF7R+9H'}",,4,ChIJF0xmzYuY4jARMAx2AwRp1o4,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",6,"271 Somdet Prachaotaksin 19 Rd., Buuk Khalo, Thon Buri, Bangkok, 10600"
797,lodging,"{'location': {'lat': 13.7118193, 'lng': 100.495131}, 'viewport': {'northeast': {'lat': 13.7131868802915, 'lng': 100.4964573802915}, 'southwest': {'lat': 13.7104889197085, 'lng': 100.4937594197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,27ebfe0edb32afbd398325a8a23f5446618dce08,Ts3user,,,ChIJPVQOaI2Y4jARvqnUHDmI_FI,"{'compound_code': 'PF6W+P3 Bangkok, Thailand', 'global_code': '7P52PF6W+P3'}",,3,ChIJPVQOaI2Y4jARvqnUHDmI_FI,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1,"46 Charoen Nakhon Road, Bang Lamphu Lang, Khlong San"
798,lodging,"{'location': {'lat': 13.7178689, 'lng': 100.4904478}, 'viewport': {'northeast': {'lat': 13.7192507802915, 'lng': 100.4917097802915}, 'southwest': {'lat': 13.7165528197085, 'lng': 100.4890118197085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,913f8c328ca12dd0121b550cc71d96374c0fce70,Pleasant Point,{'open_now': True},"[{'height': 541, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107772528106095757305"">Pleasant Point</a>'], 'photo_reference': 'CmRaAAAAdLOlkEIeUmOAnDtDiqy0oZrY6-Ee-VzmWwcE3LIOWNPDNK5Pr96aPsQf5i7W29AsOr_tmIvQMIA8roOKy1sqBxCl3iGvpBTGIIDKLIFSbHDrosedBdhQPTTpUOB3o_l2EhDGnRTtdtb8rs7Sqs4oMAd0GhRfZGNl46g4F8OGMJzGA96id8lIUg', 'width': 960}]",ChIJKSskO_SY4jARdE4Knu9AOLs,"{'compound_code': 'PF9R+45 Bangkok, Thailand', 'global_code': '7P52PF9R+45'}",,3.7,ChIJKSskO_SY4jARdE4Knu9AOLs,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",36,"555 ปากซอยตากสิน 9/3 ถนนตากสิน, สำเหร่, ธนบุรี"
799,lodging,"{'location': {'lat': 13.7139927, 'lng': 100.4994047}, 'viewport': {'northeast': {'lat': 13.7153787802915, 'lng': 100.5007852302915}, 'southwest': {'lat': 13.7126808197085, 'lng': 100.4980872697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,9bb908a2c231966bec480cd1c842bac9035fd1f9,tui,,,ChIJV6ouxeyY4jARM_P_OLY_QqE,"{'compound_code': 'PF7X+HQ Bangkok, Thailand', 'global_code': '7P52PF7X+HQ'}",,1,ChIJV6ouxeyY4jARM_P_OLY_QqE,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1,"83 เจริญนคร, Bang Lamphu Lang, Khlong San"
800,lodging,"{'location': {'lat': 13.7050102, 'lng': 100.4914324}, 'viewport': {'northeast': {'lat': 13.7064241302915, 'lng': 100.4928648302915}, 'southwest': {'lat': 13.7037261697085, 'lng': 100.4901668697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,7cb005e5634f750eeea80d06c09cc2ad5b7f3026,Avani+ Riverside Bangkok Hotel,,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112146085275530804592"">Avani+ Riverside Bangkok Hotel</a>'], 'photo_reference': 'CmRaAAAANk0xkLXj-LApRHc937aCKR7YnRP3NRHcRLeNFlO-CKltjGC2SoaB1ogvcsqYPYDUioF-kR1A7oK-d40NgYydw-yBHXezNkvY9VSd3cHUbxaJHWvE-kOkCw0IwOgQW7D0EhBTdzEzXFIutbB1fzzP7WM7GhSyNZlNDFG7sZG4Ub_00v1__g0vHw', 'width': 2048}]",ChIJgWl23I6Y4jARmHWMwXCD7SM,"{'compound_code': 'PF4R+2H Bangkok, Thailand', 'global_code': '7P52PF4R+2H'}",,4.6,ChIJgWl23I6Y4jARmHWMwXCD7SM,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",2495,"257 Charoen Nakhon Road, Samre, Thon Buri"
801,lodging,"{'location': {'lat': 13.7202729, 'lng': 100.4932972}, 'viewport': {'northeast': {'lat': 13.7216250802915, 'lng': 100.4946817302915}, 'southwest': {'lat': 13.7189271197085, 'lng': 100.4919837697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,01c135f1d102587f68a45dc884aa1b5d199a51f4,W Station hotel,{'open_now': True},"[{'height': 3471, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110572673056043264140"">W Station hotel</a>'], 'photo_reference': 'CmRaAAAADNfB7dMBP-ljVffXX_oNZt3Wy9SlxFpNiBwSvpjVgCdfONYDhR8EGxKxWPqoOuW_Pn8yj0Oj36TFokpHw6porPxlK6Q7ImV7qvWh3zN4jP5CBF-beo486Ae7Z--t7Ot6EhAVl79hVUZiIx4Qso6Eiz7bGhRAYu-syLeqfd4ek8T5UMgeI7AVeA', 'width': 3456}]",ChIJeRhVl_GY4jARiisrQ15pYxQ,"{'compound_code': 'PFCV+48 Bangkok, Thailand', 'global_code': '7P52PFCV+48'}",,4.5,ChIJeRhVl_GY4jARiisrQ15pYxQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",157,"26 Krung Thonburi 2 Alley, Bang Lamphu Lang, Khlong San"
802,lodging,"{'location': {'lat': 13.7044791, 'lng': 100.4918964}, 'viewport': {'northeast': {'lat': 13.7059965802915, 'lng': 100.4929922302915}, 'southwest': {'lat': 13.7032986197085, 'lng': 100.4902942697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,7d81b5e1c7c98210400d17e4316e98f4fd554b16,โรงแรมอนันตรา,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108455537106540129518"">Lalit Acharya</a>'], 'photo_reference': 'CmRaAAAABHpeN2pmOtzK2afXX5EQpE_QoEpLWqtO6gNh41YuuhaRMMN1usWx2DeXBjPyGkUdvETbjVUqFbRQ-oFl9wimWXXZ038_BVEri_tP1mnMd0ANLVWoOD0JsEKzz9YSx4F6EhBSa7VLyfLLPc6YMq5PBVUlGhQE6_S24ohtPydj2dwhSbPBdqC0MQ', 'width': 4160}]",ChIJwcmp446Y4jAR3cDsHuEsffo,"{'compound_code': 'PF3R+QQ Bangkok, Thailand', 'global_code': '7P52PF3R+QQ'}",,4.6,ChIJwcmp446Y4jAR3cDsHuEsffo,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",62,"4 Charoen Nakhon 59 Alley, Samre, Thon Buri"
803,lodging,"{'location': {'lat': 13.71272, 'lng': 100.4994261}, 'viewport': {'northeast': {'lat': 13.7139478302915, 'lng': 100.5006231302915}, 'southwest': {'lat': 13.7112498697085, 'lng': 100.4979251697085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/lodging-71.png,b0f4efbacdd1c3d4ba718321a04601a1f5a54d15,怡景高层摩天轮之眼观景酒店,,,ChIJq6r6MZOY4jARkrlc8yvFvq4,,,,ChIJq6r6MZOY4jARkrlc8yvFvq4,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",,Master View Executive Place Master View Executive Place
